Timestep,Month,Day,Hour,Heat demand (kW)
7019,10,20,11:00:00,0
7020,10,20,12:00:00,0
7021,10,20,13:00:00,0.928888889
7022,10,20,14:00:00,0
7023,10,20,15:00:00,0
7024,10,20,16:00:00,0.5225
7025,10,20,17:00:00,0.870833333
7026,10,20,18:00:00,1.091198262
7027,10,20,19:00:00,1.189096366
7028,10,20,20:00:00,1.912894154
7029,10,20,21:00:00,1.80949447
7030,10,20,22:00:00,2.382840178
7031,10,20,23:00:00,0
7032,10,21,00:00:00,0
7033,10,21,01:00:00,0
7034,10,21,02:00:00,0
7035,10,21,03:00:00,0.051699842
7036,10,21,04:00:00,0
7037,10,21,05:00:00,0
7038,10,21,06:00:00,0.870833333
7039,10,21,07:00:00,2.634983675
7040,10,21,08:00:00,2.171393364
7041,10,21,09:00:00,0
7042,10,21,10:00:00,0.580555556
7043,10,21,11:00:00,0.406388889
7044,10,21,12:00:00,0
7045,10,21,13:00:00,0
7046,10,21,14:00:00,0.464444444
7047,10,21,15:00:00,0
7048,10,21,16:00:00,0
7049,10,21,17:00:00,0
7050,10,21,18:00:00,1.550141126
7051,10,21,19:00:00,1.29249605
7052,10,21,20:00:00,1.344195892
7053,10,21,21:00:00,1.860340178
7054,10,21,22:00:00,1.344195892
7055,10,21,23:00:00,0
7056,10,22,00:00:00,0
7057,10,22,01:00:00,0
7058,10,22,02:00:00,0
7059,10,22,03:00:00,0
7060,10,22,04:00:00,0.5225
7061,10,22,05:00:00,0
7062,10,22,06:00:00,1.161111111
7063,10,22,07:00:00,1.064921274
7064,10,22,08:00:00,0.25849921
7065,10,22,09:00:00,0
7066,10,22,10:00:00,0
7067,10,22,11:00:00,0
7068,10,22,12:00:00,0.5225
7069,10,22,13:00:00,0
7070,10,22,14:00:00,0
7071,10,22,15:00:00,0
7072,10,22,16:00:00,0
7073,10,22,17:00:00,0.5225
7074,10,22,18:00:00,0.5225
7075,10,22,19:00:00,1.174676672
7076,10,22,20:00:00,0
7077,10,22,21:00:00,0.922533175
7078,10,22,22:00:00,0
7079,10,22,23:00:00,0
7080,10,23,00:00:00,0.5225
7081,10,23,01:00:00,0
7082,10,23,02:00:00,0
7083,10,23,03:00:00,0
7084,10,23,04:00:00,0
7085,10,23,05:00:00,0
7086,10,23,06:00:00,0.5225
7087,10,23,07:00:00,2.25951922
7088,10,23,08:00:00,0.878897314
7089,10,23,09:00:00,0
7090,10,23,10:00:00,0
7091,10,23,11:00:00,0
7092,10,23,12:00:00,0
7093,10,23,13:00:00,0
7094,10,23,14:00:00,0
7095,10,23,15:00:00,0
7096,10,23,16:00:00,0
7097,10,23,17:00:00,0
7098,10,23,18:00:00,2.32649289
7099,10,23,19:00:00,2.636691942
7100,10,23,20:00:00,3.249880199
7101,10,23,21:00:00,2.946890994
7102,10,23,22:00:00,2.895191152
7103,10,23,23:00:00,1.03399684
7104,10,24,00:00:00,0.878897314
7105,10,24,01:00:00,0.827197472
7106,10,24,02:00:00,0.723797788
7107,10,24,03:00:00,0.723797788
7108,10,24,04:00:00,0.568698262
7109,10,24,05:00:00,0.620398104
7110,10,24,06:00:00,0.672097946
7111,10,24,07:00:00,5.217413374
7112,10,24,08:00:00,2.895191152
7113,10,24,09:00:00,0
7114,10,24,10:00:00,0
7115,10,24,11:00:00,0
7116,10,24,12:00:00,0
7117,10,24,13:00:00,0
7118,10,24,14:00:00,0
7119,10,24,15:00:00,0
7120,10,24,16:00:00,0.5225
7121,10,24,17:00:00,0
7122,10,24,18:00:00,3.257090046
7123,10,24,19:00:00,4.084287518
7124,10,24,20:00:00,4.800875459
7125,10,24,21:00:00,4.876289888
7126,10,24,22:00:00,3.257090046
7127,10,24,23:00:00,0.413598736
7128,10,25,00:00:00,0.936098736
7129,10,25,01:00:00,0.930597156
7130,10,25,02:00:00,1.085696682
7131,10,25,03:00:00,1.03399684
7132,10,25,04:00:00,0.155099526
7133,10,25,05:00:00,0.103399684
7134,10,25,06:00:00,2.141699842
7135,10,25,07:00:00,3.660916534
7136,10,25,08:00:00,1.602695102
7137,10,25,09:00:00,0
7138,10,25,10:00:00,0.406388889
7139,10,25,11:00:00,0
7140,10,25,12:00:00,0
7141,10,25,13:00:00,0
7142,10,25,14:00:00,0
7143,10,25,15:00:00,0
7144,10,25,16:00:00,0
7145,10,25,17:00:00,0.348333333
7146,10,25,18:00:00,0
7147,10,25,19:00:00,1.393333333
7148,10,25,20:00:00,0
7149,10,25,21:00:00,0.464444444
7150,10,25,22:00:00,0.465298578
7151,10,25,23:00:00,0
7152,10,26,00:00:00,0
7153,10,26,01:00:00,0
7154,10,26,02:00:00,0
7155,10,26,03:00:00,0
7156,10,26,04:00:00,0
7157,10,26,05:00:00,0
7158,10,26,06:00:00,0
7159,10,26,07:00:00,1.899328593
7160,10,26,08:00:00,2.828217482
7161,10,26,09:00:00,0
7162,10,26,10:00:00,0
7163,10,26,11:00:00,0
7164,10,26,12:00:00,0
7165,10,26,13:00:00,0
7166,10,26,14:00:00,0.5225
7167,10,26,15:00:00,0
7168,10,26,16:00:00,0
7169,10,26,17:00:00,0
7170,10,26,18:00:00,0.77549763
7171,10,26,19:00:00,1.020431279
7172,10,26,20:00:00,1.757794628
7173,10,26,21:00:00,2.274793048
7174,10,26,22:00:00,2.533292258
7175,10,26,23:00:00,0.568698262
7176,10,27,00:00:00,0.975087151
7177,10,27,01:00:00,0.413598736
7178,10,27,02:00:00,0.982296998
7179,10,27,03:00:00,0.620398104
7180,10,27,04:00:00,0.206799368
7181,10,27,05:00:00,0.464444444
7182,10,27,06:00:00,0.155099526
7183,10,27,07:00:00,4.592367824
7184,10,27,08:00:00,4.939847023
7185,10,27,09:00:00,0
7186,10,27,10:00:00,0
7187,10,27,11:00:00,0.464444444
7188,10,27,12:00:00,0
7189,10,27,13:00:00,0
7190,10,27,14:00:00,0
7191,10,27,15:00:00,0
7192,10,27,16:00:00,0
7193,10,27,17:00:00,0
7194,10,27,18:00:00,1.654394944
7195,10,27,19:00:00,1.706094786
7196,10,27,20:00:00,1.80949447
7197,10,27,21:00:00,2.015439704
7198,10,27,22:00:00,2.429892574
7199,10,27,23:00:00,0.465298578
7200,10,28,00:00:00,0.361898894
7201,10,28,01:00:00,0.664888099
7202,10,28,02:00:00,0.206799368
7203,10,28,03:00:00,0.761932069
7204,10,28,04:00:00,0.465298578
7205,10,28,05:00:00,0.723797788
7206,10,28,06:00:00,1.994664297
7207,10,28,07:00:00,3.894847023
7208,10,28,08:00:00,2.636691942
7209,10,28,09:00:00,0
7210,10,28,10:00:00,0
7211,10,28,11:00:00,0
7212,10,28,12:00:00,0
7213,10,28,13:00:00,0
7214,10,28,14:00:00,0
7215,10,28,15:00:00,0
7216,10,28,16:00:00,0
7217,10,28,17:00:00,0
7218,10,28,18:00:00,3.411335438
7219,10,28,19:00:00,3.10199052
7220,10,28,20:00:00,3.153690362
7221,10,28,21:00:00,2.946890994
7222,10,28,22:00:00,2.895191152
7223,10,28,23:00:00,0.77549763
7224,10,29,00:00:00,0.878897314
7225,10,29,01:00:00,1.29249605
7226,10,29,02:00:00,1.344195892
7227,10,29,03:00:00,1.137396524
7228,10,29,04:00:00,1.189096366
7229,10,29,05:00:00,1.137396524
7230,10,29,06:00:00,2.318428909
7231,10,29,07:00:00,4.657633226
7232,10,29,08:00:00,3.980887834
7233,10,29,09:00:00,0
7234,10,29,10:00:00,0.580555556
7235,10,29,11:00:00,0
7236,10,29,12:00:00,0
7237,10,29,13:00:00,0
7238,10,29,14:00:00,0
7239,10,29,15:00:00,0
7240,10,29,16:00:00,0
7241,10,29,17:00:00,0.870833333
7242,10,29,18:00:00,3.36599131
7243,10,29,19:00:00,3.875779883
7244,10,29,20:00:00,3.10199052
7245,10,29,21:00:00,3.515589256
7246,10,29,22:00:00,3.61898894
7247,10,29,23:00:00,1.602695102
7248,10,30,00:00:00,1.602695102
7249,10,30,01:00:00,1.757794628
7250,10,30,02:00:00,1.964593996
7251,10,30,03:00:00,1.912894154
7252,10,30,04:00:00,2.32649289
7253,10,30,05:00:00,3.46303528
7254,10,30,06:00:00,3.62449052
7255,10,30,07:00:00,5.531883094
7256,10,30,08:00:00,3.774088466
7257,10,30,09:00:00,0
7258,10,30,10:00:00,0
7259,10,30,11:00:00,0
7260,10,30,12:00:00,0
7261,10,30,13:00:00,0
7262,10,30,14:00:00,0
7263,10,30,15:00:00,0
7264,10,30,16:00:00,0
7265,10,30,17:00:00,0
7266,10,30,18:00:00,1.608196682
7267,10,30,19:00:00,1.499295418
7268,10,30,20:00:00,2.06799368
7269,10,30,21:00:00,2.68753765
7270,10,30,22:00:00,2.429892574
7271,10,30,23:00:00,0.620398104
7272,10,31,00:00:00,1.45945287
7273,10,31,01:00:00,0.77549763
7274,10,31,02:00:00,0.982296998
7275,10,31,03:00:00,1.03399684
7276,10,31,04:00:00,0.827197472
7277,10,31,05:00:00,0.878897314
7278,10,31,06:00:00,2.575219852
7279,10,31,07:00:00,4.217757503
7280,10,31,08:00:00,2.791791468
7281,10,31,09:00:00,0
7282,10,31,10:00:00,0
7283,10,31,11:00:00,0
7284,10,31,12:00:00,0
7285,10,31,13:00:00,0
7286,10,31,14:00:00,0
7287,10,31,15:00:00,0
7288,10,31,16:00:00,0
7289,10,31,17:00:00,0.406388889
7290,10,31,18:00:00,3.515589256
7291,10,31,19:00:00,3.929187992
7292,10,31,20:00:00,3.463889414
7293,10,31,21:00:00,3.953756712
7294,10,31,22:00:00,3.10199052
7295,10,31,23:00:00,1.808640336
7296,11,1,00:00:00,1.344195892
7297,11,1,01:00:00,1.240796208
7298,11,1,02:00:00,1.29249605
7299,11,1,03:00:00,1.395895734
7300,11,1,04:00:00,1.395895734
7301,11,1,05:00:00,1.55099526
7302,11,1,06:00:00,2.428184307
7303,11,1,07:00:00,3.463889414
7304,11,1,08:00:00,3.463889414
7305,11,1,09:00:00,0
7306,11,1,10:00:00,0
7307,11,1,11:00:00,0.464444444
7308,11,1,12:00:00,0
7309,11,1,13:00:00,0
7310,11,1,14:00:00,0
7311,11,1,15:00:00,0.464444444
7312,11,1,16:00:00,0
7313,11,1,17:00:00,0
7314,11,1,18:00:00,3.198180357
7315,11,1,19:00:00,3.257090046
7316,11,1,20:00:00,4.186833068
7317,11,1,21:00:00,3.567289098
7318,11,1,22:00:00,3.87748815
7319,11,1,23:00:00,1.80949447
7320,11,2,00:00:00,2.171393364
7321,11,2,01:00:00,2.636691942
7322,11,2,02:00:00,2.06799368
7323,11,2,03:00:00,2.429892574
7324,11,2,04:00:00,3.463889414
7325,11,2,05:00:00,3.980887834
7326,11,2,06:00:00,4.39448657
7327,11,2,07:00:00,6.97947867
7328,11,2,08:00:00,7.513835963
7329,11,2,09:00:00,0
7330,11,2,10:00:00,0
7331,11,2,11:00:00,0
7332,11,2,12:00:00,0.406388889
7333,11,2,13:00:00,0
7334,11,2,14:00:00,0
7335,11,2,15:00:00,0.580555556
7336,11,2,16:00:00,0
7337,11,2,17:00:00,0
7338,11,2,18:00:00,3.10199052
7339,11,2,19:00:00,3.463889414
7340,11,2,20:00:00,4.503387834
7341,11,2,21:00:00,5.639930224
7342,11,2,22:00:00,4.587720377
7343,11,2,23:00:00,2.016293838
7344,11,3,00:00:00,2.06799368
7345,11,3,01:00:00,2.06799368
7346,11,3,02:00:00,2.223093206
7347,11,3,03:00:00,2.016293838
7348,11,3,04:00:00,1.706094786
7349,11,3,05:00:00,1.499295418
7350,11,3,06:00:00,1.395895734
7351,11,3,07:00:00,3.915622431
7352,11,3,08:00:00,5.592877829
7353,11,3,09:00:00,0
7354,11,3,10:00:00,0.580555556
7355,11,3,11:00:00,0
7356,11,3,12:00:00,0
7357,11,3,13:00:00,0
7358,11,3,14:00:00,0
7359,11,3,15:00:00,0
7360,11,3,16:00:00,1.045
7361,11,3,17:00:00,0
7362,11,3,18:00:00,4.696621641
7363,11,3,19:00:00,4.291086886
7364,11,3,20:00:00,4.704685622
7365,11,3,21:00:00,4.91148499
7366,11,3,22:00:00,4.808085306
7367,11,3,23:00:00,2.895191152
7368,11,4,00:00:00,3.10199052
7369,11,4,01:00:00,3.844001315
7370,11,4,02:00:00,3.308789888
7371,11,4,03:00:00,3.463889414
7372,11,4,04:00:00,4.342786728
7373,11,4,05:00:00,4.446186412
7374,11,4,06:00:00,4.710187202
7375,11,4,07:00:00,6.616725642
7376,11,4,08:00:00,6.565879934
7377,11,4,09:00:00,0
7378,11,4,10:00:00,0
7379,11,4,11:00:00,0
7380,11,4,12:00:00,0
7381,11,4,13:00:00,0
7382,11,4,14:00:00,0
7383,11,4,15:00:00,0
7384,11,4,16:00:00,0
7385,11,4,17:00:00,0.464444444
7386,11,4,18:00:00,5.27252975
7387,11,4,19:00:00,5.221684042
7388,11,4,20:00:00,6.518827538
7389,11,4,21:00:00,6.829880724
7390,11,4,22:00:00,7.069312793
7391,11,4,23:00:00,4.963184832
7392,11,5,00:00:00,5.066584516
7393,11,5,01:00:00,5.756895469
7394,11,5,02:00:00,6.002683252
7395,11,5,03:00:00,5.68698262
7396,11,5,04:00:00,5.893781988
7397,11,5,05:00:00,5.68698262
7398,11,5,06:00:00,6.409926274
7399,11,5,07:00:00,8.27197472
7400,11,5,08:00:00,7.7549763
7401,11,5,09:00:00,0.5225
7402,11,5,10:00:00,0
7403,11,5,11:00:00,0
7404,11,5,12:00:00,0
7405,11,5,13:00:00,0
7406,11,5,14:00:00,0
7407,11,5,15:00:00,0.5225
7408,11,5,16:00:00,0
7409,11,5,17:00:00,0
7410,11,5,18:00:00,4.239387044
7411,11,5,19:00:00,4.549586096
7412,11,5,20:00:00,4.542376249
7413,11,5,21:00:00,4.497886254
7414,11,5,22:00:00,4.704685622
7415,11,5,23:00:00,2.429892574
7416,11,6,00:00:00,2.791791468
7417,11,6,01:00:00,2.5849921
7418,11,6,02:00:00,2.84349131
7419,11,6,03:00:00,2.791791468
7420,11,6,04:00:00,2.84349131
7421,11,6,05:00:00,3.050290678
7422,11,6,06:00:00,3.875779883
7423,11,6,07:00:00,5.982761978
7424,11,6,08:00:00,5.221684042
7425,11,6,09:00:00,0
7426,11,6,10:00:00,0
7427,11,6,11:00:00,0
7428,11,6,12:00:00,0
7429,11,6,13:00:00,0
7430,11,6,14:00:00,0.406388889
7431,11,6,15:00:00,0
7432,11,6,16:00:00,0
7433,11,6,17:00:00,0
7434,11,6,18:00:00,3.88298973
7435,11,6,19:00:00,3.986389414
7436,11,6,20:00:00,4.342786728
7437,11,6,21:00:00,5.530174827
7438,11,6,22:00:00,4.084287518
7439,11,6,23:00:00,2.429892574
7440,11,7,00:00:00,2.171393364
7441,11,7,01:00:00,3.055792258
7442,11,7,02:00:00,2.997736702
7443,11,7,03:00:00,2.895191152
7444,11,7,04:00:00,3.10199052
7445,11,7,05:00:00,3.205390204
7446,11,7,06:00:00,4.733901789
7447,11,7,07:00:00,6.207774353
7448,11,7,08:00:00,4.601285938
7449,11,7,09:00:00,0
7450,11,7,10:00:00,0
7451,11,7,11:00:00,0
7452,11,7,12:00:00,0
7453,11,7,13:00:00,0
7454,11,7,14:00:00,0.464444444
7455,11,7,15:00:00,0
7456,11,7,16:00:00,0
7457,11,7,17:00:00,0
7458,11,7,18:00:00,3.307935754
7459,11,7,19:00:00,3.295224327
7460,11,7,20:00:00,3.508379409
7461,11,7,21:00:00,3.812222747
7462,11,7,22:00:00,3.670688782
7463,11,7,23:00:00,1.499295418
7464,11,8,00:00:00,1.395895734
7465,11,8,01:00:00,1.55099526
7466,11,8,02:00:00,1.706094786
7467,11,8,03:00:00,2.009083991
7468,11,8,04:00:00,1.706094786
7469,11,8,05:00:00,1.757794628
7470,11,8,06:00:00,2.615916534
7471,11,8,07:00:00,5.006820693
7472,11,8,08:00:00,4.239387044
7473,11,8,09:00:00,0
7474,11,8,10:00:00,0
7475,11,8,11:00:00,0
7476,11,8,12:00:00,0
7477,11,8,13:00:00,0
7478,11,8,14:00:00,0
7479,11,8,15:00:00,0
7480,11,8,16:00:00,0
7481,11,8,17:00:00,0
7482,11,8,18:00:00,5.169130066
7483,11,8,19:00:00,4.808085306
7484,11,8,20:00:00,6.222194047
7485,11,8,21:00:00,6.255680882
7486,11,8,22:00:00,5.790382304
7487,11,8,23:00:00,3.567289098
7488,11,9,00:00:00,3.257090046
7489,11,9,01:00:00,3.567289098
7490,11,9,02:00:00,3.153690362
7491,11,9,03:00:00,3.670688782
7492,11,9,04:00:00,4.13598736
7493,11,9,05:00:00,4.704685622
7494,11,9,06:00:00,4.91148499
7495,11,9,07:00:00,7.287969455
7496,11,9,08:00:00,7.216348338
7497,11,9,09:00:00,0
7498,11,9,10:00:00,0
7499,11,9,11:00:00,0
7500,11,9,12:00:00,0
7501,11,9,13:00:00,0
7502,11,9,14:00:00,0
7503,11,9,15:00:00,0
7504,11,9,16:00:00,0
7505,11,9,17:00:00,0
7506,11,9,18:00:00,5.905639281
7507,11,9,19:00:00,6.138715637
7508,11,9,20:00:00,5.997181672
7509,11,9,21:00:00,6.5650258
7510,11,9,22:00:00,6.669279618
7511,11,9,23:00:00,5.118284358
7512,11,10,00:00:00,5.325083726
7513,11,10,01:00:00,5.576373089
7514,11,10,02:00:00,4.859785148
7515,11,10,03:00:00,5.503897839
7516,11,10,04:00:00,4.859785148
7517,11,10,05:00:00,5.1699842
7518,11,10,06:00:00,4.239387044
7519,11,10,07:00:00,8.946157711
7520,11,10,08:00:00,7.443068981
7521,11,10,09:00:00,0
7522,11,10,10:00:00,0
7523,11,10,11:00:00,0
7524,11,10,12:00:00,0.928888889
7525,11,10,13:00:00,0
7526,11,10,14:00:00,0
7527,11,10,15:00:00,0
7528,11,10,16:00:00,0.986944444
7529,11,10,17:00:00,0
7530,11,10,18:00:00,5.997181672
7531,11,10,19:00:00,6.855303578
7532,11,10,20:00:00,7.081170087
7533,11,10,21:00:00,5.738682462
7534,11,10,22:00:00,5.531883094
7535,11,10,23:00:00,3.412189572
7536,11,11,00:00:00,4.083433384
7537,11,11,01:00:00,2.533292258
7538,11,11,02:00:00,2.274793048
7539,11,11,03:00:00,2.577782253
7540,11,11,04:00:00,2.223093206
7541,11,11,05:00:00,2.119693522
7542,11,11,06:00:00,2.745593206
7543,11,11,07:00:00,3.61898894
7544,11,11,08:00:00,3.774088466
7545,11,11,09:00:00,0
7546,11,11,10:00:00,0
7547,11,11,11:00:00,0
7548,11,11,12:00:00,0
7549,11,11,13:00:00,0
7550,11,11,14:00:00,0
7551,11,11,15:00:00,0
7552,11,11,16:00:00,0
7553,11,11,17:00:00,0
7554,11,11,18:00:00,3.100282253
7555,11,11,19:00:00,3.520236702
7556,11,11,20:00:00,2.790937334
7557,11,11,21:00:00,2.526082411
7558,11,11,22:00:00,2.274793048
7559,11,11,23:00:00,0.051699842
7560,11,12,00:00:00,0.413598736
7561,11,12,01:00:00,0.465298578
7562,11,12,02:00:00,0.361898894
7563,11,12,03:00:00,1.142898104
7564,11,12,04:00:00,1.189096366
7565,11,12,05:00:00,1.344195892
7566,11,12,06:00:00,1.905684307
7567,11,12,07:00:00,4.386422589
7568,11,12,08:00:00,3.463889414
7569,11,12,09:00:00,0.348333333
7570,11,12,10:00:00,0
7571,11,12,11:00:00,0
7572,11,12,12:00:00,0
7573,11,12,13:00:00,0
7574,11,12,14:00:00,0
7575,11,12,15:00:00,0
7576,11,12,16:00:00,0.464444444
7577,11,12,17:00:00,0.928888889
7578,11,12,18:00:00,3.567289098
7579,11,12,19:00:00,4.341078461
7580,11,12,20:00:00,3.812222747
7581,11,12,21:00:00,3.670688782
7582,11,12,22:00:00,3.774088466
7583,11,12,23:00:00,1.706094786
7584,11,13,00:00:00,1.499295418
7585,11,13,01:00:00,1.654394944
7586,11,13,02:00:00,2.892628751
7587,11,13,03:00:00,1.602695102
7588,11,13,04:00:00,1.861194312
7589,11,13,05:00:00,2.016293838
7590,11,13,06:00:00,3.047728277
7591,11,13,07:00:00,4.644921799
7592,11,13,08:00:00,3.61898894
7593,11,13,09:00:00,0
7594,11,13,10:00:00,0
7595,11,13,11:00:00,1.045
7596,11,13,12:00:00,0
7597,11,13,13:00:00,0
7598,11,13,14:00:00,0
7599,11,13,15:00:00,0
7600,11,13,16:00:00,0
7601,11,13,17:00:00,0.5225
7602,11,13,18:00:00,3.281658767
7603,11,13,19:00:00,2.636691942
7604,11,13,20:00:00,2.32649289
7605,11,13,21:00:00,2.06799368
7606,11,13,22:00:00,2.274793048
7607,11,13,23:00:00,0.25849921
7608,11,14,00:00:00,0.361898894
7609,11,14,01:00:00,0.77549763
7610,11,14,02:00:00,0.930597156
7611,11,14,03:00:00,1.181886519
7612,11,14,04:00:00,1.504796998
7613,11,14,05:00:00,1.29249605
7614,11,14,06:00:00,3.054083991
7615,11,14,07:00:00,6.012832278
7616,11,14,08:00:00,4.65848736
7617,11,14,09:00:00,0
7618,11,14,10:00:00,1.045
7619,11,14,11:00:00,0.5225
7620,11,14,12:00:00,0.5225
7621,11,14,13:00:00,0
7622,11,14,14:00:00,0
7623,11,14,15:00:00,0
7624,11,14,16:00:00,0
7625,11,14,17:00:00,0
7626,11,14,18:00:00,4.542376249
7627,11,14,19:00:00,3.567289098
7628,11,14,20:00:00,4.808085306
7629,11,14,21:00:00,4.974187992
7630,11,14,22:00:00,5.014884674
7631,11,14,23:00:00,2.998590836
7632,11,15,00:00:00,3.463889414
7633,11,15,01:00:00,3.036725117
7634,11,15,02:00:00,2.84349131
7635,11,15,03:00:00,2.688391784
7636,11,15,04:00:00,1.654394944
7637,11,15,05:00:00,1.189096366
7638,11,15,06:00:00,1.756940494
7639,11,15,07:00:00,3.850357028
7640,11,15,08:00:00,2.998590836
7641,11,15,09:00:00,0
7642,11,15,10:00:00,0
7643,11,15,11:00:00,0
7644,11,15,12:00:00,0
7645,11,15,13:00:00,0
7646,11,15,14:00:00,0
7647,11,15,15:00:00,0
7648,11,15,16:00:00,0
7649,11,15,17:00:00,0
7650,11,15,18:00:00,1.964593996
7651,11,15,19:00:00,2.280294628
7652,11,15,20:00:00,1.80949447
7653,11,15,21:00:00,1.80949447
7654,11,15,22:00:00,1.80949447
7655,11,15,23:00:00,0
7656,11,16,00:00:00,0.103399684
7657,11,16,01:00:00,0
7658,11,16,02:00:00,0
7659,11,16,03:00:00,0.348333333
7660,11,16,04:00:00,0
7661,11,16,05:00:00,0
7662,11,16,06:00:00,0
7663,11,16,07:00:00,2.744739072
7664,11,16,08:00:00,2.848138756
7665,11,16,09:00:00,0
7666,11,16,10:00:00,0
7667,11,16,11:00:00,0.464444444
7668,11,16,12:00:00,0
7669,11,16,13:00:00,0
7670,11,16,14:00:00,0
7671,11,16,15:00:00,0
7672,11,16,16:00:00,0
7673,11,16,17:00:00,0
7674,11,16,18:00:00,2.840928909
7675,11,16,19:00:00,1.91204002
7676,11,16,20:00:00,1.189096366
7677,11,16,21:00:00,1.499295418
7678,11,16,22:00:00,2.84899289
7679,11,16,23:00:00,0.871687467
7680,11,17,00:00:00,1.189096366
7681,11,17,01:00:00,1.499295418
7682,11,17,02:00:00,1.964593996
7683,11,17,03:00:00,2.223093206
7684,11,17,04:00:00,3.257090046
7685,11,17,05:00:00,3.567289098
7686,11,17,06:00:00,4.084287518
7687,11,17,07:00:00,10.37762533
7688,11,17,08:00:00,7.617235647
7689,11,17,09:00:00,0
7690,11,17,10:00:00,0.406388889
7691,11,17,11:00:00,0
7692,11,17,12:00:00,0
7693,11,17,13:00:00,0
7694,11,17,14:00:00,0.580555556
7695,11,17,15:00:00,0
7696,11,17,16:00:00,0
7697,11,17,17:00:00,0.870833333
7698,11,17,18:00:00,4.548731962
7699,11,17,19:00:00,4.548731962
7700,11,17,20:00:00,4.490676407
7701,11,17,21:00:00,4.032587676
7702,11,17,22:00:00,4.555087676
7703,11,17,23:00:00,1.964593996
7704,11,18,00:00:00,2.435394154
7705,11,18,01:00:00,1.757794628
7706,11,18,02:00:00,1.964593996
7707,11,18,03:00:00,2.533292258
7708,11,18,04:00:00,2.740091626
7709,11,18,05:00:00,2.895191152
7710,11,18,06:00:00,3.146480515
7711,11,18,07:00:00,6.937073721
7712,11,18,08:00:00,5.273383884
7713,11,18,09:00:00,0
7714,11,18,10:00:00,0
7715,11,18,11:00:00,0
7716,11,18,12:00:00,0
7717,11,18,13:00:00,0
7718,11,18,14:00:00,0
7719,11,18,15:00:00,0
7720,11,18,16:00:00,0
7721,11,18,17:00:00,0
7722,11,18,18:00:00,5.582728802
7723,11,18,19:00:00,5.635282778
7724,11,18,20:00:00,6.358226432
7725,11,18,21:00:00,5.997181672
7726,11,18,22:00:00,6.20398104
7727,11,18,23:00:00,4.239387044
7728,11,19,00:00:00,4.13598736
7729,11,19,01:00:00,4.490676407
7730,11,19,02:00:00,4.187687202
7731,11,19,03:00:00,5.220829908
7732,11,19,04:00:00,6.254826748
7733,11,19,05:00:00,5.635282778
7734,11,19,06:00:00,9.280925484
7735,11,19,07:00:00,8.427074246
7736,11,19,08:00:00,8.478774088
7737,11,19,09:00:00,0
7738,11,19,10:00:00,0
7739,11,19,11:00:00,0
7740,11,19,12:00:00,0
7741,11,19,13:00:00,0
7742,11,19,14:00:00,0
7743,11,19,15:00:00,0
7744,11,19,16:00:00,0
7745,11,19,17:00:00,0
7746,11,19,18:00:00,6.668425484
7747,11,19,19:00:00,5.790382304
7748,11,19,20:00:00,5.376783568
7749,11,19,21:00:00,5.78952817
7750,11,19,22:00:00,5.1699842
7751,11,19,23:00:00,2.946890994
7752,11,20,00:00:00,2.740091626
7753,11,20,01:00:00,2.481592416
7754,11,20,02:00:00,1.861194312
7755,11,20,03:00:00,1.957384149
7756,11,20,04:00:00,1.706094786
7757,11,20,05:00:00,2.016293838
7758,11,20,06:00:00,2.274793048
7759,11,20,07:00:00,6.382795153
7760,11,20,08:00:00,5.893781988
7761,11,20,09:00:00,0
7762,11,20,10:00:00,0
7763,11,20,11:00:00,0
7764,11,20,12:00:00,0.5225
7765,11,20,13:00:00,0
7766,11,20,14:00:00,0.406388889
7767,11,20,15:00:00,0
7768,11,20,16:00:00,0
7769,11,20,17:00:00,0.870833333
7770,11,20,18:00:00,4.819942599
7771,11,20,19:00:00,5.01403054
7772,11,20,20:00:00,5.169130066
7773,11,20,21:00:00,4.497886254
7774,11,20,22:00:00,4.846219587
7775,11,20,23:00:00,2.378192732
7776,11,21,00:00:00,2.533292258
7777,11,21,01:00:00,2.933325433
7778,11,21,02:00:00,2.740091626
7779,11,21,03:00:00,2.740091626
7780,11,21,04:00:00,3.424046865
7781,11,21,05:00:00,2.84349131
7782,11,21,06:00:00,4.23046893
7783,11,21,07:00:00,5.737828328
7784,11,21,08:00:00,5.273383884
7785,11,21,09:00:00,1.045
7786,11,21,10:00:00,0
7787,11,21,11:00:00,0
7788,11,21,12:00:00,0.348333333
7789,11,21,13:00:00,0.5225
7790,11,21,14:00:00,0
7791,11,21,15:00:00,0
7792,11,21,16:00:00,0
7793,11,21,17:00:00,0
7794,11,21,18:00:00,6.824379144
7795,11,21,19:00:00,6.307380724
7796,11,21,20:00:00,6.410780408
7797,11,21,21:00:00,7.617235647
7798,11,21,22:00:00,6.565879934
7799,11,21,23:00:00,5.996327538
7800,11,22,00:00:00,6.152281198
7801,11,22,01:00:00,5.376783568
7802,11,22,02:00:00,5.640784358
7803,11,22,03:00:00,5.997181672
7804,11,22,04:00:00,6.048881514
7805,11,22,05:00:00,6.668425484
7806,11,22,06:00:00,6.759113741
7807,11,22,07:00:00,8.574963924
7808,11,22,08:00:00,8.685573456
7809,11,22,09:00:00,0
7810,11,22,10:00:00,0
7811,11,22,11:00:00,0
7812,11,22,12:00:00,0
7813,11,22,13:00:00,0
7814,11,22,14:00:00,0
7815,11,22,15:00:00,0
7816,11,22,16:00:00,0
